Item,Familia,Year,Production_t
Cucumbers and gherkins,Hortalizas,1971,10562148.0
Cucumbers and gherkins,Hortalizas,1972,10607717.0
Cucumbers and gherkins,Hortalizas,1973,11273541.0
Cucumbers and gherkins,Hortalizas,1974,10982232.0
Cucumbers and gherkins,Hortalizas,1975,11644926.0
Cucumbers and gherkins,Hortalizas,1976,11317584.0
Cucumbers and gherkins,Hortalizas,1977,12303822.0
Cucumbers and gherkins,Hortalizas,1978,12105800.0
Cucumbers and gherkins,Hortalizas,1979,13333545.0
Cucumbers and gherkins,Hortalizas,1980,12757970.0
Cucumbers and gherkins,Hortalizas,1981,14203897.0
Cucumbers and gherkins,Hortalizas,1982,14692535.0
Cucumbers and gherkins,Hortalizas,1983,14557840.0
Cucumbers and gherkins,Hortalizas,1984,14723523.0
Cucumbers and gherkins,Hortalizas,1985,15465643.0
Cucumbers and gherkins,Hortalizas,1986,15815060.0
Cucumbers and gherkins,Hortalizas,1987,16104825.0
Cucumbers and gherkins,Hortalizas,1988,15982065.0
Cucumbers and gherkins,Hortalizas,1989,16168780.0
Cucumbers and gherkins,Hortalizas,1990,17625563.0
Cucumbers and gherkins,Hortalizas,1991,17722335.78
Cucumbers and gherkins,Hortalizas,1992,18127211.18
Cucumbers and gherkins,Hortalizas,1993,20257176.78
Cucumbers and gherkins,Hortalizas,1994,21691123.22
Cucumbers and gherkins,Hortalizas,1995,23589606.51
Cucumbers and gherkins,Hortalizas,1996,25706054.76
Cucumbers and gherkins,Hortalizas,1997,27544699.89
Cucumbers and gherkins,Hortalizas,1998,28814135.18
Cucumbers and gherkins,Hortalizas,1999,30975790.34
Cucumbers and gherkins,Hortalizas,2000,38080495.5
Cucumbers and gherkins,Hortalizas,2001,39616122.86
Cucumbers and gherkins,Hortalizas,2002,42881458.31
Cucumbers and gherkins,Hortalizas,2003,43613724.84
Cucumbers and gherkins,Hortalizas,2004,43307282.16
Cucumbers and gherkins,Hortalizas,2005,46218079.53
Cucumbers and gherkins,Hortalizas,2006,49938584.62
Cucumbers and gherkins,Hortalizas,2007,54351047.59
Cucumbers and gherkins,Hortalizas,2008,58721281.48
Cucumbers and gherkins,Hortalizas,2009,60974222.82
Cucumbers and gherkins,Hortalizas,2010,62885686.29
Cucumbers and gherkins,Hortalizas,2011,68293878.56
Cucumbers and gherkins,Hortalizas,2012,71262648.26
Cucumbers and gherkins,Hortalizas,2013,73706135.76
Cucumbers and gherkins,Hortalizas,2014,76630138.79
Cucumbers and gherkins,Hortalizas,2015,78900607.35
Cucumbers and gherkins,Hortalizas,2016,81889932.48
Cucumbers and gherkins,Hortalizas,2017,83182023.51
Cucumbers and gherkins,Hortalizas,2018,85991957.05
Cucumbers and gherkins,Hortalizas,2019,89693774.37
Cucumbers and gherkins,Hortalizas,2020,87086398.18
Cucumbers and gherkins,Hortalizas,2021,87845539.91
Cucumbers and gherkins,Hortalizas,2022,87983315.53
Cucumbers and gherkins,Hortalizas,2023,87408921.85
Cucumbers and gherkins,Hortalizas,2024,87844031.91
Currants,Frutas,1961,302137.0
Currants,Frutas,1962,284819.0
Currants,Frutas,1963,346151.0
Currants,Frutas,1964,332400.0
Currants,Frutas,1965,311618.0
Currants,Frutas,1966,325617.0
Currants,Frutas,1967,274193.0
Currants,Frutas,1968,337900.0
Currants,Frutas,1969,347720.0
Currants,Frutas,1970,361590.0
Currants,Frutas,1971,360082.0
Currants,Frutas,1972,352238.0
Currants,Frutas,1973,380730.0
Currants,Frutas,1974,387562.0
Currants,Frutas,1975,403321.0
Currants,Frutas,1976,384573.0
Currants,Frutas,1977,385903.0
Currants,Frutas,1978,437974.0
Currants,Frutas,1979,481990.0
Currants,Frutas,1980,475844.0
Currants,Frutas,1981,471357.0
Currants,Frutas,1982,498901.0
Currants,Frutas,1983,563835.0
Currants,Frutas,1984,541021.0
Currants,Frutas,1985,564865.0
Currants,Frutas,1986,550221.0
Currants,Frutas,1987,503339.0
Currants,Frutas,1988,584163.0
Currants,Frutas,1989,577271.0
Currants,Frutas,1990,463924.44
Currants,Frutas,1991,478466.8
Currants,Frutas,1992,693773.92
Currants,Frutas,1993,691366.0
Currants,Frutas,1994,645816.34
Currants,Frutas,1995,632247.45
Currants,Frutas,1996,672440.24
Currants,Frutas,1997,612947.33
Currants,Frutas,1998,635193.3
Currants,Frutas,1999,635962.61
Currants,Frutas,2000,696351.33
Currants,Frutas,2001,743807.68
Currants,Frutas,2002,739785.66
Currants,Frutas,2003,781861.68
Currants,Frutas,2004,788326.09
Currants,Frutas,2005,773825.73
Currants,Frutas,2006,779863.69
Currants,Frutas,2007,718984.96
Currants,Frutas,2008,679233.31
Currants,Frutas,2009,693688.71
Currants,Frutas,2010,642555.11
Currants,Frutas,2011,643762.82
Currants,Frutas,2012,648979.7
Currants,Frutas,2013,690887.92
Currants,Frutas,2014,641684.16
Currants,Frutas,2015,635203.23
Currants,Frutas,2016,638281.84
Currants,Frutas,2017,555318.15
Currants,Frutas,2018,683183.27
Currants,Frutas,2019,648245.56
Currants,Frutas,2020,689287.79
Currants,Frutas,2021,733107.6
Currants,Frutas,2022,762119.64
Currants,Frutas,2023,759127.67
Currants,Frutas,2024,706319.98
Dates,Frutas,1961,1852592.0
Dates,Frutas,1962,1809091.0
Dates,Frutas,1963,1839908.0
Dates,Frutas,1964,1830017.0
Dates,Frutas,1965,1880697.0
Dates,Frutas,1966,1890977.0
Dates,Frutas,1967,1866065.0
Dates,Frutas,1968,1821545.0
Dates,Frutas,1969,2126069.0
Dates,Frutas,1970,1881730.0
Dates,Frutas,1971,2109412.0
Dates,Frutas,1972,2031918.0
Dates,Frutas,1973,2179223.0
Dates,Frutas,1974,2289511.0
Dates,Frutas,1975,2423988.0
Dates,Frutas,1976,2256881.0
Dates,Frutas,1977,2659513.0
Dates,Frutas,1978,2459666.0
Dates,Frutas,1979,2683037.0
Dates,Frutas,1980,2659406.0
Dates,Frutas,1981,2372927.0
Dates,Frutas,1982,2601013.0
Dates,Frutas,1983,2685466.0
Dates,Frutas,1984,2631789.0
Dates,Frutas,1985,2819692.0
Dates,Frutas,1986,2966905.0
Dates,Frutas,1987,3051401.0
Dates,Frutas,1988,3155783.0
Dates,Frutas,1989,3430585.0
Dates,Frutas,1990,3430883.0
Dates,Frutas,1991,3698097.66
Dates,Frutas,1992,3646283.07
Dates,Frutas,1993,4376303.73
Dates,Frutas,1994,4560233.91
Dates,Frutas,1995,4841171.31
Dates,Frutas,1996,5009027.75
Dates,Frutas,1997,5078668.84
Dates,Frutas,1998,5722449.44
Dates,Frutas,1999,5936812.38
Dates,Frutas,2000,6428510.66
Dates,Frutas,2001,6646474.23
Dates,Frutas,2002,6705509.05
Dates,Frutas,2003,6733536.96
Dates,Frutas,2004,6609306.51
Dates,Frutas,2005,6533418.79
Dates,Frutas,2006,6750896.49
Dates,Frutas,2007,6939258.06
Dates,Frutas,2008,6994187.91
Dates,Frutas,2009,7158799.58
Dates,Frutas,2010,7501487.57
Dates,Frutas,2011,7236739.05
Dates,Frutas,2012,7400718.83
Dates,Frutas,2013,7489629.08
Dates,Frutas,2014,7395470.13
Dates,Frutas,2015,8060627.64
Dates,Frutas,2016,8281356.3
Dates,Frutas,2017,8366406.24
Dates,Frutas,2018,8721160.1
Dates,Frutas,2019,9164462.25
Dates,Frutas,2020,9413914.12
Dates,Frutas,2021,9784676.73
Dates,Frutas,2022,9201136.7
Dates,Frutas,2023,9968278.21
Dates,Frutas,2024,9946598.04
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1961,2396045.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1962,2461160.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1963,2583682.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1964,2738300.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1965,2768488.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1966,2809144.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1967,2866395.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1968,2941810.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1969,3016673.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1970,3116308.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1971,3158318.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1972,3245704.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1973,3282007.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1974,3423495.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1975,2697821.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1976,2668295.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1977,2927946.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1978,3147613.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1979,3437380.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1980,3692957.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1981,3765511.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1982,3868296.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1983,4015963.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1984,4103415.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1985,4217932.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1986,4503719.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1987,4685232.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1988,4870849.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1989,4727475.0
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1990,5096163.83
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1991,4837710.33
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1992,5133323.72
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1993,2652433.68
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1994,2844927.32
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1995,2894322.14
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1996,2907249.69
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1997,2930498.31
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1998,3034868.49
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,1999,3090662.66
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2000,3162232.6
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2001,3279018.5
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2002,3389538.26
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2003,3467120.91
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2004,3550062.18
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2005,3613597.63
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2006,3703647.01
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2007,3755412.32
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2008,3800567.29
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2009,4192802.35
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2010,4666438.85
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2011,5210451.66
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2012,5630765.82
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2013,5869173.55
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2014,6323597.11
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2015,7355308.57
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2016,7331337.9
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2017,7135624.2
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2018,8202744.19
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2019,8277594.56
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2020,8651748.74
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2021,8582111.98
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2022,8917584.32
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2023,9529700.65
"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",Raices y tuberculos,2024,9789996.42
Eggplants (aubergines),Hortalizas,1961,7026845.0
Eggplants (aubergines),Hortalizas,1962,6202405.0
Eggplants (aubergines),Hortalizas,1963,6056601.0
Eggplants (aubergines),Hortalizas,1964,5895003.0
Eggplants (aubergines),Hortalizas,1965,6155707.0
Eggplants (aubergines),Hortalizas,1966,6262209.0
Eggplants (aubergines),Hortalizas,1967,6551641.0
Eggplants (aubergines),Hortalizas,1968,6706257.0
Eggplants (aubergines),Hortalizas,1969,6932396.0
Eggplants (aubergines),Hortalizas,1970,6224868.0
Eggplants (aubergines),Hortalizas,1971,6758657.0
Eggplants (aubergines),Hortalizas,1972,6573125.0
Eggplants (aubergines),Hortalizas,1973,7186258.0
Eggplants (aubergines),Hortalizas,1974,7248706.0
Eggplants (aubergines),Hortalizas,1975,7446457.0
Eggplants (aubergines),Hortalizas,1976,7190746.0
Eggplants (aubergines),Hortalizas,1977,7472802.0
Eggplants (aubergines),Hortalizas,1978,7786616.0
Eggplants (aubergines),Hortalizas,1979,7977627.0
Eggplants (aubergines),Hortalizas,1980,8070441.0
Eggplants (aubergines),Hortalizas,1981,8776681.0
Eggplants (aubergines),Hortalizas,1982,9110771.0
Eggplants (aubergines),Hortalizas,1983,9362021.0
Eggplants (aubergines),Hortalizas,1984,9601079.0
Eggplants (aubergines),Hortalizas,1985,9913333.0
Eggplants (aubergines),Hortalizas,1986,10228523.0
Eggplants (aubergines),Hortalizas,1987,10347686.0
Eggplants (aubergines),Hortalizas,1988,10576888.0
Eggplants (aubergines),Hortalizas,1989,10818302.0
Eggplants (aubergines),Hortalizas,1990,11359091.0
Eggplants (aubergines),Hortalizas,1991,11999235.67
Eggplants (aubergines),Hortalizas,1992,11859073.58
Eggplants (aubergines),Hortalizas,1993,15271836.81
Eggplants (aubergines),Hortalizas,1994,15874872.37
Eggplants (aubergines),Hortalizas,1995,18364373.68
Eggplants (aubergines),Hortalizas,1996,20212917.95
Eggplants (aubergines),Hortalizas,1997,20926636.79
Eggplants (aubergines),Hortalizas,1998,23447116.05
Eggplants (aubergines),Hortalizas,1999,26808983.81
Eggplants (aubergines),Hortalizas,2000,27647754.28
Eggplants (aubergines),Hortalizas,2001,27281624.94
Eggplants (aubergines),Hortalizas,2002,29680587.42
Eggplants (aubergines),Hortalizas,2003,29716071.3
Eggplants (aubergines),Hortalizas,2004,31007908.04
Eggplants (aubergines),Hortalizas,2005,32100785.16
Eggplants (aubergines),Hortalizas,2006,33054565.51
Eggplants (aubergines),Hortalizas,2007,37642664.48
Eggplants (aubergines),Hortalizas,2008,40154283.89
Eggplants (aubergines),Hortalizas,2009,43818995.67
Eggplants (aubergines),Hortalizas,2010,44415290.56
Eggplants (aubergines),Hortalizas,2011,45354546.71
Eggplants (aubergines),Hortalizas,2012,47301957.24
Eggplants (aubergines),Hortalizas,2013,49255336.42
Eggplants (aubergines),Hortalizas,2014,50523661.04
Eggplants (aubergines),Hortalizas,2015,52085890.45
Eggplants (aubergines),Hortalizas,2016,53107383.83
Eggplants (aubergines),Hortalizas,2017,54322514.22
Eggplants (aubergines),Hortalizas,2018,55611118.51
Eggplants (aubergines),Hortalizas,2019,56989381.65
Eggplants (aubergines),Hortalizas,2020,56217657.0
Eggplants (aubergines),Hortalizas,2021,57079894.9
Eggplants (aubergines),Hortalizas,2022,57483577.92
Eggplants (aubergines),Hortalizas,2023,57269972.57
Eggplants (aubergines),Hortalizas,2024,57540107.87
Figs,Frutas,1961,1572296.0
Figs,Frutas,1962,1539143.0
Figs,Frutas,1963,1530193.0
Figs,Frutas,1964,1597659.0
Figs,Frutas,1965,1506049.0
Figs,Frutas,1966,1269547.0
Figs,Frutas,1967,1236798.0
Figs,Frutas,1968,1242882.0
Figs,Frutas,1969,1190766.0
Figs,Frutas,1970,1173936.0
Figs,Frutas,1971,1153694.0
Figs,Frutas,1972,1050334.0
Figs,Frutas,1973,958040.0
Figs,Frutas,1974,1000552.0
Figs,Frutas,1975,1027001.0
Figs,Frutas,1976,976656.0
Figs,Frutas,1977,889991.0
Figs,Frutas,1978,860717.0
Figs,Frutas,1979,934222.0
Figs,Frutas,1980,928805.0
Figs,Frutas,1981,961590.0
Figs,Frutas,1982,938925.0
Figs,Frutas,1983,985327.0
Figs,Frutas,1984,959221.0
Figs,Frutas,1985,1018362.0
Figs,Frutas,1986,1089094.0
Figs,Frutas,1987,1050224.0
Figs,Frutas,1988,1026840.0
Figs,Frutas,1989,982412.0
Figs,Frutas,1990,1080449.0
Figs,Frutas,1991,1015528.66
Figs,Frutas,1992,1077047.1
Figs,Frutas,1993,1043920.37
Figs,Frutas,1994,1062810.21
Figs,Frutas,1995,1116953.29
Figs,Frutas,1996,1056463.57
Figs,Frutas,1997,1039951.77
Figs,Frutas,1998,1061109.29
Figs,Frutas,1999,1102137.71
Figs,Frutas,2000,997044.49
Figs,Frutas,2001,927503.99
Figs,Frutas,2002,1027594.41
Figs,Frutas,2003,993106.11
Figs,Frutas,2004,1015397.24
Figs,Frutas,2005,1090790.81
Figs,Frutas,2006,1181996.94
Figs,Frutas,2007,1022165.86
Figs,Frutas,2008,1055223.2
Figs,Frutas,2009,1142611.73
